,instance_name,iteration,makespan_stnu,makespan_lb,time_initial_cp,time_build_stnu,time_dc_checking,time_rte,time_cp_lb
75,j301_8,5,46,45,0.051104068756103516,0.016726970672607422,0.32851505279541016,0.03275799751281738,0.05106472969055176
76,j301_8,6,45,45,0.051104068756103516,0.016726970672607422,0.32851505279541016,0.03338289260864258,0.05578184127807617
77,j301_8,7,55,55,0.051104068756103516,0.016726970672607422,0.32851505279541016,0.03735804557800293,0.0522160530090332
78,j301_8,8,42,42,0.051104068756103516,0.016726970672607422,0.32851505279541016,0.030692100524902344,0.05073404312133789
79,j301_8,9,56,56,0.051104068756103516,0.016726970672607422,0.32851505279541016,0.030620098114013672,0.05422782897949219
80,j301_9,0,40,39,0.05721306800842285,0.018949031829833984,0.3371880054473877,0.03178811073303223,0.0553431510925293
81,j301_9,1,42,42,0.05721306800842285,0.018949031829833984,0.3371880054473877,0.03375816345214844,0.05769610404968262
82,j301_9,2,44,44,0.05721306800842285,0.018949031829833984,0.3371880054473877,0.0334630012512207,0.05137825012207031
83,j301_9,3,38,38,0.05721306800842285,0.018949031829833984,0.3371880054473877,0.033493995666503906,0.06841540336608887
84,j301_9,4,46,46,0.05721306800842285,0.018949031829833984,0.3371880054473877,0.03331804275512695,0.05161118507385254
85,j301_9,5,46,45,0.05721306800842285,0.018949031829833984,0.3371880054473877,0.03322482109069824,0.05625033378601074
86,j301_9,6,45,45,0.05721306800842285,0.018949031829833984,0.3371880054473877,0.03529524803161621,0.05373120307922363
87,j301_9,7,44,43,0.05721306800842285,0.018949031829833984,0.3371880054473877,0.033103227615356445,0.0734870433807373
88,j301_9,8,42,42,0.05721306800842285,0.018949031829833984,0.3371880054473877,0.03923916816711426,0.052462100982666016
89,j301_9,9,45,44,0.05721306800842285,0.018949031829833984,0.3371880054473877,0.03250718116760254,0.0518641471862793
90,j301_10,0,48,48,0.05260777473449707,0.018585205078125,0.30390214920043945,0.03170490264892578,0.05069375038146973
91,j301_10,1,39,39,0.05260777473449707,0.018585205078125,0.30390214920043945,0.0318903923034668,0.06554198265075684
92,j301_10,2,46,45,0.05260777473449707,0.018585205078125,0.30390214920043945,0.03324103355407715,0.055126190185546875
93,j301_10,3,44,42,0.05260777473449707,0.018585205078125,0.30390214920043945,0.03261899948120117,0.053794145584106445
94,j301_10,4,40,40,0.05260777473449707,0.018585205078125,0.30390214920043945,0.03358793258666992,0.055542707443237305
95,j301_10,5,50,50,0.05260777473449707,0.018585205078125,0.30390214920043945,0.03520607948303223,0.07509565353393555
96,j301_10,6,39,38,0.05260777473449707,0.018585205078125,0.30390214920043945,0.06801295280456543,0.0576939582824707
97,j301_10,7,44,37,0.05260777473449707,0.018585205078125,0.30390214920043945,0.03318214416503906,0.0530390739440918
