,instance_name,iteration,makespan_stnu,makespan_lb,gap_pi,time_initial_cp,time_build_stnu,time_dc_checking,time_rte,time_cp_lb,status,schedule_feasibility
41,j10_PSP_15,0,inf,inf,,0.11388778686523438,0.00956583023071289,0.3347358703613281,0.0,0,feasible_but_not_dc,
42,j10_PSP_16,0,32,32,0.0,0.07686281204223633,0.012440204620361328,0.3418309688568115,0.0045108795166015625,0.08507299423217773,feasible_and_dc,True
43,j10_PSP_16,1,29,27,0.0,0.07686281204223633,0.012440204620361328,0.3418309688568115,0.003847837448120117,0.053598880767822266,feasible_and_dc,True
44,j10_PSP_16,2,29,28,0.0,0.07686281204223633,0.012440204620361328,0.3418309688568115,0.0037631988525390625,0.05665993690490723,feasible_and_dc,True
45,j10_PSP_16,3,26,26,0.0,0.07686281204223633,0.012440204620361328,0.3418309688568115,0.004043102264404297,0.05605888366699219,feasible_and_dc,True
46,j10_PSP_16,4,27,27,0.0,0.07686281204223633,0.012440204620361328,0.3418309688568115,0.00380706787109375,0.04919791221618652,feasible_and_dc,True
47,j10_PSP_16,5,26,25,0.0,0.07686281204223633,0.012440204620361328,0.3418309688568115,0.003389120101928711,0.04780101776123047,feasible_and_dc,True
48,j10_PSP_16,6,28,27,0.0,0.07686281204223633,0.012440204620361328,0.3418309688568115,0.0034492015838623047,0.05222606658935547,feasible_and_dc,True
49,j10_PSP_16,7,28,27,0.0,0.07686281204223633,0.012440204620361328,0.3418309688568115,0.0033600330352783203,0.05116629600524902,feasible_and_dc,True
50,j10_PSP_16,8,26,25,0.0,0.07686281204223633,0.012440204620361328,0.3418309688568115,0.0034329891204833984,0.05239605903625488,feasible_and_dc,True
51,j10_PSP_16,9,26,26,0.0,0.07686281204223633,0.012440204620361328,0.3418309688568115,0.003439188003540039,0.05257701873779297,feasible_and_dc,True
52,j10_PSP_17,0,inf,inf,,0.04712986946105957,0.0,0.0,0.0,0,infeasible,
53,j10_PSP_18,0,27,27,0.0,0.05511593818664551,0.00841212272644043,0.45116734504699707,0.004367828369140625,0.05837702751159668,feasible_and_dc,True
54,j10_PSP_18,1,26,26,0.0,0.05511593818664551,0.00841212272644043,0.45116734504699707,0.0040018558502197266,0.053691864013671875,feasible_and_dc,True
55,j10_PSP_18,2,26,26,0.0,0.05511593818664551,0.00841212272644043,0.45116734504699707,0.0038568973541259766,0.05398106575012207,feasible_and_dc,True
56,j10_PSP_18,3,28,27,0.0,0.05511593818664551,0.00841212272644043,0.45116734504699707,0.0035898685455322266,0.05139589309692383,feasible_and_dc,True
57,j10_PSP_18,4,26,26,0.0,0.05511593818664551,0.00841212272644043,0.45116734504699707,0.0035278797149658203,0.05193305015563965,feasible_and_dc,True
58,j10_PSP_18,5,26,26,0.0,0.05511593818664551,0.00841212272644043,0.45116734504699707,0.003386974334716797,0.049765825271606445,feasible_and_dc,True
59,j10_PSP_18,6,26,26,0.0,0.05511593818664551,0.00841212272644043,0.45116734504699707,0.0034110546112060547,0.0521237850189209,feasible_and_dc,True
60,j10_PSP_18,7,28,27,0.0,0.05511593818664551,0.00841212272644043,0.45116734504699707,0.003482818603515625,0.05203509330749512,feasible_and_dc,True
61,j10_PSP_18,8,27,26,0.0,0.05511593818664551,0.00841212272644043,0.45116734504699707,0.0038259029388427734,0.05012798309326172,feasible_and_dc,True
62,j10_PSP_18,9,26,26,0.0,0.05511593818664551,0.00841212272644043,0.45116734504699707,0.0033538341522216797,0.04899096488952637,feasible_and_dc,True
63,j10_PSP_19,0,inf,inf,,0.051434993743896484,0.008803844451904297,0.31982898712158203,0.0,0,feasible_but_not_dc,
64,j10_PSP_20,0,41,37,0.0,0.06292200088500977,0.01008296012878418,0.32338905334472656,0.0050220489501953125,0.07997798919677734,feasible_and_dc,True
65,j10_PSP_20,1,41,35,0.0,0.06292200088500977,0.01008296012878418,0.32338905334472656,0.005373954772949219,0.07474112510681152,feasible_and_dc,True
66,j10_PSP_20,2,32,32,0.0,0.06292200088500977,0.01008296012878418,0.32338905334472656,0.005326986312866211,0.06664609909057617,feasible_and_dc,True
67,j10_PSP_20,3,39,34,0.0,0.06292200088500977,0.01008296012878418,0.32338905334472656,0.003935098648071289,0.05563068389892578,feasible_and_dc,True
68,j10_PSP_20,4,36,34,0.0,0.06292200088500977,0.01008296012878418,0.32338905334472656,0.004217863082885742,0.057967185974121094,feasible_and_dc,True
69,j10_PSP_20,5,40,39,0.0,0.06292200088500977,0.01008296012878418,0.32338905334472656,0.0040400028228759766,0.060272932052612305,feasible_and_dc,True
70,j10_PSP_20,6,39,35,0.0,0.06292200088500977,0.01008296012878418,0.32338905334472656,0.0035431385040283203,0.05106091499328613,feasible_and_dc,True
71,j10_PSP_20,7,41,38,0.0,0.06292200088500977,0.01008296012878418,0.32338905334472656,0.0034449100494384766,0.053984642028808594,feasible_and_dc,True
72,j10_PSP_20,8,36,35,0.0,0.06292200088500977,0.01008296012878418,0.32338905334472656,0.004050016403198242,0.05177593231201172,feasible_and_dc,True
73,j10_PSP_20,9,42,36,0.0,0.06292200088500977,0.01008296012878418,0.32338905334472656,0.0035581588745117188,0.05848407745361328,feasible_and_dc,True
74,j10_PSP_21,0,inf,inf,,0.059900760650634766,0.00992894172668457,0.5872941017150879,0.0,0,feasible_but_not_dc,
75,j10_PSP_22,0,inf,inf,,0.0685431957244873,0.012604951858520508,0.4311509132385254,0.0,0,feasible_but_not_dc,
76,j10_PSP_23,0,inf,inf,,0.06935977935791016,0.010212898254394531,0.3815889358520508,0.0,0,feasible_but_not_dc,
77,j10_PSP_24,0,33,33,0.0,0.052793025970458984,0.008563041687011719,0.3187263011932373,0.003754854202270508,0.057687997817993164,feasible_and_dc,True
78,j10_PSP_24,1,33,33,0.0,0.052793025970458984,0.008563041687011719,0.3187263011932373,0.004473209381103516,0.05661416053771973,feasible_and_dc,True
79,j10_PSP_24,2,33,33,0.0,0.052793025970458984,0.008563041687011719,0.3187263011932373,0.003815889358520508,0.0557858943939209,feasible_and_dc,True
80,j10_PSP_24,3,33,33,0.0,0.052793025970458984,0.008563041687011719,0.3187263011932373,0.004004240036010742,0.05956077575683594,feasible_and_dc,True
81,j10_PSP_24,4,33,33,0.0,0.052793025970458984,0.008563041687011719,0.3187263011932373,0.004773139953613281,0.06559395790100098,feasible_and_dc,True
82,j10_PSP_24,5,33,33,0.0,0.052793025970458984,0.008563041687011719,0.3187263011932373,0.004604816436767578,0.06723308563232422,feasible_and_dc,True
83,j10_PSP_24,6,33,33,0.0,0.052793025970458984,0.008563041687011719,0.3187263011932373,0.004624843597412109,0.06292510032653809,feasible_and_dc,True
84,j10_PSP_24,7,33,33,0.0,0.052793025970458984,0.008563041687011719,0.3187263011932373,0.00469970703125,0.06100201606750488,feasible_and_dc,True
85,j10_PSP_24,8,33,33,0.0,0.052793025970458984,0.008563041687011719,0.3187263011932373,0.0044438838958740234,0.05811309814453125,feasible_and_dc,True
86,j10_PSP_24,9,33,33,0.0,0.052793025970458984,0.008563041687011719,0.3187263011932373,0.003908872604370117,0.061018943786621094,feasible_and_dc,True
87,j10_PSP_25,0,inf,inf,,0.05663418769836426,0.012337923049926758,0.3153657913208008,0.0,0,feasible_but_not_dc,
88,j10_PSP_26,0,inf,inf,,0.04868292808532715,0.0,0.0,0.0,0,infeasible,
89,j10_PSP_27,0,inf,inf,,0.04825305938720703,0.0,0.0,0.0,0,infeasible,
90,j10_PSP_28,0,35,35,0.0,0.05472517013549805,0.010247230529785156,0.30827760696411133,0.004459857940673828,0.06200909614562988,feasible_and_dc,True
91,j10_PSP_28,1,34,32,0.0,0.05472517013549805,0.010247230529785156,0.30827760696411133,0.0038652420043945312,0.05396389961242676,feasible_and_dc,True
92,j10_PSP_28,2,34,32,0.0,0.05472517013549805,0.010247230529785156,0.30827760696411133,0.003946065902709961,0.055770158767700195,feasible_and_dc,True
93,j10_PSP_28,3,34,33,0.0,0.05472517013549805,0.010247230529785156,0.30827760696411133,0.00399327278137207,0.05723714828491211,feasible_and_dc,True
